sample	count (>0)	mean	median	sum	p25	p75	min	max
SRX6980110	6	3810.100880474733	6.110953048960132	22860.6052828484	2.7029215408862126	109.9971548812824	0.4700733114584718	22701.720503575434
SRX6979840	6	3755.9269129178824	215.18117106828015	22535.561477507294	11.048684257244691	8215.072185988618	0.2145375583931008	11280.277551530044
SRX6980272	5	3739.3486903292737	21.921403594032693	22436.09214197564	0.23221825841136334	133.33972397980483	0.0	22228.767680865978
SRX6980260	6	3618.936600407504	20.774813285164466	21713.619602445026	2.3061772379461014	289.5213340804835	0.3459265856919153	21296.470576387877
SRX6980147	6	3615.0477239064226	81.51413569220554	21690.286343438536	2.2457356817659004	1581.7869622297608	0.12139111793329195	19469.43584084896
SRX6980212	5	3367.8755711461495	53.90609469691041	20207.253426876898	1.7722551681176022	366.339912042976	0.0	19644.56241099956
SRX6979816	6	3289.0920586411444	372.2697667791623	19734.552351846865	5.04587810832245	5736.495313803335	1.0548874094053902	11581.749519516366
SRX6980112	6	3200.418445472074	23.11041969691179	19202.510672832443	2.15817148920577	112.04506981459956	0.08992381205024043	19019.335867686103
SRX6980123	6	2993.5384067341524	19.493163782359773	17961.230440404914	0.22434587473304085	703.2744626492536	0.09970927765912928	16997.141434718793
SRX6979864	6	2965.7349803800275	60.578385432172695	17794.409882280164	2.39172175837099	689.2977804964872	0.14278935870871584	16791.243242672084
SRX6979894	6	2803.7939985283015	15.209150802060675	16822.76399116981	2.7198846324853028	509.8673528917092	0.6660941957106864	16118.369379205758
SRX6979855	6	2801.6024533209625	32.25672457975843	16809.614719925776	3.1896984156935853	433.7989845343276	0.5755846765161357	16183.37859187622
SRX6979673	5	2791.6636985733894	5.617721611092239	16749.982191440336	1.5668475241821893	90.60964584965784	0.0	16619.58990479376
SRX6979742	6	2779.332745312219	16.74497212740977	16675.996471873314	1.7280421817530431	262.27299367001115	0.14603173366927122	16301.522429500747
SRX6980138	6	2730.978725245828	41.308086605605375	16385.87235147497	0.2389408063720811	1665.6372459552674	0.07646105803906594	14109.550192593935
